taxon_group,biome,n_imgs,n_motifs_in_biome_specific,n_motifs_other_specific,delta,p_one_sided
Amphibia,Boreal Forests/Taiga,19,41,353,-0.0007395970751531422,0.592
Amphibia,Deserts & Xeric Shrublands,33,15,379,0.0018476706463843584,0.308
Amphibia,"Mediterranean Forests, Woodlands & Scrub",26,15,379,-0.005686014192178845,0.96
Amphibia,Montane Grasslands & Shrublands,11,5,389,-0.007923316559754312,0.926
Amphibia,Temperate Broadleaf & Mixed Forests,83,100,294,-0.0031341789290308952,0.974
Amphibia,Temperate Conifer Forests,57,39,355,-0.00559494667686522,0.993
Amphibia,"Temperate Grasslands, Savannas & Shrublands",36,32,362,-0.002903719898313284,0.883
Amphibia,Tropical & Subtropical Coniferous Forests,11,5,389,-0.001100398600101471,0.537
Amphibia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",102,63,331,0.003357870504260063,0.044
Amphibia,Tropical & Subtropical Moist Broadleaf Forests,451,155,239,0.00737937050871551,0.0
Amphibia,Tundra,6,22,372,-0.000987787265330553,0.608
Actinopterygii,Boreal Forests/Taiga,31,41,353,0.00665291678160429,0.012
Actinopterygii,Deserts & Xeric Shrublands,50,15,379,0.0016040569171309471,0.374
Actinopterygii,"Mediterranean Forests, Woodlands & Scrub",9,15,379,-0.004001623019576073,0.789
Actinopterygii,Temperate Broadleaf & Mixed Forests,19,100,294,-0.0029699206934310496,0.94
Actinopterygii,Temperate Conifer Forests,18,39,355,0.0029814542504027486,0.161
Actinopterygii,"Temperate Grasslands, Savannas & Shrublands",14,32,362,-0.006409951485693455,0.981
Actinopterygii,"Tropical & Subtropical Grasslands, Savannas & Shrublands",49,63,331,-0.0008818740025162697,0.658
Actinopterygii,Tropical & Subtropical Moist Broadleaf Forests,918,155,239,0.0006943559274077415,0.312
Actinopterygii,Tundra,12,22,372,0.009220435749739408,0.016
Insecta,Boreal Forests/Taiga,298,41,353,0.00017794477753341198,0.44
Insecta,Deserts & Xeric Shrublands,440,15,379,0.00015845336019992828,0.46
Insecta,"Mediterranean Forests, Woodlands & Scrub",361,15,379,0.0005199862353038043,0.368
Insecta,Montane Grasslands & Shrublands,232,5,389,0.0010198571544606239,0.363
