motif_id,n_biomes_assigned,z_true,z_threshold_95,keep_in_filtered
n12,3,1.0753541852286783,2.828476905822754,True
n7,3,2.061526310740786,2.828476905822754,True
n24,3,1.1593355857481769,2.828476905822754,True
n9,2,-0.4325434937837979,2.828476905822754,True
b114,2,2.597961128249248,2.828476905822754,True
d2a,2,1.4215082475823844,2.828476905822754,True
k25a5,3,1.9837950663566295,2.828476905822754,True
m112b,3,1.8469784588965779,2.828476905822754,True
f54c,2,0.8918413035352666,2.828476905822754,True
k104,3,1.1772402806503912,2.828476905822754,True
m53f,2,1.425335397427675,2.828476905822754,True
b105,3,1.3978740260366216,2.828476905822754,True
m120c,3,0.6797917787999613,2.828476905822754,True
m123a,2,-1.7443080284752785,2.828476905822754,True
l33g,2,1.1524737915748828,2.828476905822754,True
k145,4,0.5979066032526824,2.828476905822754,True
a12a,12,1.1263202240452108,2.828476905822754,True
i97,9,2.2165435779511107,2.828476905822754,True
e9i,10,0.5114066848825283,2.828476905822754,True
l15e,9,1.774635941999777,2.828476905822754,True
e9f,4,1.048976308040536,2.828476905822754,True
m39a3,10,0.33922711769153285,2.828476905822754,True
b40,11,1.1424293753076729,2.828476905822754,True
m42,11,1.1898697938309821,2.828476905822754,True
f80a,9,0.9162654914335668,2.828476905822754,True
i85a,9,0.5168831267111593,2.828476905822754,True
k8a,14,,2.828476905822754,False
k61e,4,0.7955166673810042,2.828476905822754,True
c31,4,0.684794472750783,2.828476905822754,True
b7a,5,2.0881507357564213,2.828476905822754,True
k27n,14,,2.828476905822754,False
m199d,8,2.859412070727235,2.828476905822754,False
k117c,7,1.298738430348672,2.828476905822754,True
k27z6,7,2.012914304652258,2.828476905822754,True
k25a1,12,0.06622510127590348,2.828476905822754,True
m39a5a,13,,2.828476905822754,False
i20,13,,2.828476905822754,False
l114c,10,1.979854424843075,2.828476905822754,True
k33e,7,0.3612394350581876,2.828476905822754,True
m83b,10,3.069783972028448,2.828476905822754,False
j58,10,1.8796387954747529,2.828476905822754,True
i49,7,-0.1966145703145787,2.828476905822754,True
h34d1,5,2.009877417062558,2.828476905822754,True
l81a2,7,0.3397055060520843,2.828476905822754,True
m198a4,6,0.20618768169217427,2.828476905822754,True
b33d,5,2.4231014800001622,2.828476905822754,True
h44,4,0.6472662736340967,2.828476905822754,True
m171a,14,,2.828476905822754,False
l103b,5,0.3271114352738822,2.828476905822754,True
f17,8,1.359498889712882,2.828476905822754,True
i46,12,2.4995332466353166,2.828476905822754,True
i81,5,0.07790266297612061,2.828476905822754,True
k25,14,,2.828476905822754,False
e32,11,1.7290286731692903,2.828476905822754,True
k100f,5,1.4567771092015258,2.828476905822754,True
m83c,4,1.0637733014550979,2.828476905822754,True
h51,10,-0.2893633682559627,2.828476905822754,True
m53b,5,1.548582079112849,2.828476905822754,True
k135,12,5.64886509831159,2.828476905822754,False
k16,12,4.855590375827883,2.828476905822754,False
m29q,4,1.0642952592773987,2.828476905822754,True
k27z8,11,3.1205155812443497,2.828476905822754,False
f98,4,0.7331268262865643,2.828476905822754,True
k1e,10,0.9679392595877578,2.828476905822754,True
b46d,6,0.3717320600720421,2.828476905822754,True
a38a,4,0.911837595533942,2.828476905822754,True
m29f,5,-1.7499665044935433,2.828476905822754,True
i110a,8,2.218474638825689,2.828476905822754,True
m46b,5,1.322573692046765,2.828476905822754,True
k91,9,0.7139706324967006,2.828476905822754,True
l11,10,1.927245308311828,2.828476905822754,True
h7b,8,1.030473991091839,2.828476905822754,True
l40,13,,2.828476905822754,False
b100,6,1.1637934208533227,2.828476905822754,True
e15,7,1.1344787065548014,2.828476905822754,True
m29o,7,0.942172072208233,2.828476905822754,True
i73,7,0.8413160037086153,2.828476905822754,True
m157a3,11,0.8731711438159959,2.828476905822754,True
k14c,10,1.113096611347767,2.828476905822754,True
b29,11,0.5293939784276502,2.828476905822754,True
l63,5,1.1889759678653282,2.828476905822754,True
m114h,6,2.149765322279405,2.828476905822754,True
m29h,7,1.528721869967494,2.828476905822754,True
d4l,10,1.5963917565425367,2.828476905822754,True
m134a,4,2.356577407832139,2.828476905822754,True
m39a5b,6,1.301567323273021,2.828476905822754,True
i51a,12,0.02475918337674276,2.828476905822754,True
k116,5,1.5098898374689633,2.828476905822754,True
b15,9,0.7477981834086774,2.828476905822754,True
i30,5,0.8273278699400932,2.828476905822754,True
k56c,8,0.40138006205973525,2.828476905822754,True
m100,8,-0.0872141816662112,2.828476905822754,True
l90,9,1.1452287696180132,2.828476905822754,True
h24b,7,2.2913901460030615,2.828476905822754,True
k80a4,5,1.5603344667693357,2.828476905822754,True
b60,10,0.9292227183520545,2.828476905822754,True
b33g,4,-0.2751009905801225,2.828476905822754,True
h34e,6,1.0861893525088302,2.828476905822754,True
m39a6b,4,0.17146420367941143,2.828476905822754,True
m127c,6,1.3826211924612386,2.828476905822754,True
c5b,9,1.5776904567465102,2.828476905822754,True
f65a,9,1.231916309055008,2.828476905822754,True
m51,9,0.9144949182450236,2.828476905822754,True
m39i,7,-0.8819753418210295,2.828476905822754,True
m128,5,0.057758883286033125,2.828476905822754,True
b86,9,2.33329062728825,2.828476905822754,True
h35,6,1.207751681067648,2.828476905822754,True
m64,4,2.923993917698902,2.828476905822754,False
k27n3c,9,0.9243668690633065,2.828476905822754,True
l125,9,1.0532230456092515,2.828476905822754,True
k157,9,1.695052297860593,2.828476905822754,True
m84b,10,0.1515355217522282,2.828476905822754,True
j54,10,1.5536053781715085,2.828476905822754,True
l87,8,1.5154401774923085,2.828476905822754,True
m149,11,1.4089108578484504,2.828476905822754,True
m60a1,6,0.5071507653958347,2.828476905822754,True
k147,6,2.0983862152912844,2.828476905822754,True
i76a,7,0.8013460057722173,2.828476905822754,True
k10e,5,0.2573396359171175,2.828476905822754,True
k65,6,3.3717048404880297,2.828476905822754,False
m199g1,6,-0.1691087795225431,2.828476905822754,True
m154b,7,0.8723331410554603,2.828476905822754,True
i18,7,1.124178699810377,2.828476905822754,True
k2,14,,2.828476905822754,False
m46d,5,1.1874043195900477,2.828476905822754,True
m59,5,0.34057929689509686,2.828476905822754,True
b72,5,-1.3412530218210663,2.828476905822754,True
k35c,5,3.289820772751332,2.828476905822754,False
h55,10,1.2716435903451646,2.828476905822754,True
m159,7,1.6839839237798522,2.828476905822754,True
k157a,8,1.5956552454426167,2.828476905822754,True
i85c,5,1.3064245235838803,2.828476905822754,True
l72g,8,0.49743786465368006,2.828476905822754,True
h14,5,0.8981686137988987,2.828476905822754,True
m91c1,14,,2.828476905822754,False
b52a,6,0.4311200568294077,2.828476905822754,True
i22b,9,1.5765950042559485,2.828476905822754,True
k98,11,2.336158038666035,2.828476905822754,True
i45b,12,0.427229553624009,2.828476905822754,True
m39d,9,1.0019721208146357,2.828476905822754,True
k69,5,-0.13129952653631285,2.828476905822754,True
c10a,4,0.5571987141072183,2.828476905822754,True
k66a,6,-0.013120807262474436,2.828476905822754,True
j7,8,1.427057584467813,2.828476905822754,True
h37,8,1.30883441093639,2.828476905822754,True
m153a,9,1.1152359328673815,2.828476905822754,True
m57c,12,1.0167474645639272,2.828476905822754,True
h45,8,1.5738028179152919,2.828476905822754,True
k100d,4,-0.9072707039576688,2.828476905822754,True
k82a,6,1.5417332640004626,2.828476905822754,True
m91,14,,2.828476905822754,False
i20a,4,0.9826629018520122,2.828476905822754,True
k23a,4,1.3159857917077082,2.828476905822754,True
d4a,14,,2.828476905822754,False
m38c,7,0.2889103773674928,2.828476905822754,True
j61,6,0.48730691665375486,2.828476905822754,True
a16,8,1.2683625384749972,2.828476905822754,True
m138,6,0.7982194220292724,2.828476905822754,True
e1d,5,0.035194818030537624,2.828476905822754,True
i32a,6,1.6535612430289968,2.828476905822754,True
d13i1,8,1.0943124993011695,2.828476905822754,True
l42c,5,-1.3035247346280727,2.828476905822754,True
e9,14,,2.828476905822754,False
k131a,4,-0.8563016575450749,2.828476905822754,True
m120a,4,0.4033875517012939,2.828476905822754,True
k100b,10,2.404234777739835,2.828476905822754,True
k36,12,1.227160595600579,2.828476905822754,True
n15,7,0.9801081368156683,2.828476905822754,True
m57d1,8,1.246979467042007,2.828476905822754,True
k10g,6,0.3685407215760646,2.828476905822754,True
h24f,4,1.2522391820041754,2.828476905822754,True
k38f1,9,1.5506546505059413,2.828476905822754,True
m29x,6,3.072135736820088,2.828476905822754,False
a4,13,,2.828476905822754,False
b59,7,1.2264936520408944,2.828476905822754,True
k148,6,1.1061410562513814,2.828476905822754,True
k99a1,9,0.9884311488152633,2.828476905822754,True
c1,6,0.5079995275519009,2.828476905822754,True
m199e,4,-1.9976984234851702,2.828476905822754,True
m65a,4,1.013730619937488,2.828476905822754,True
d12,9,6.276129052851911,2.828476905822754,False
m116,9,2.610328240427737,2.828476905822754,True
i108,13,,2.828476905822754,False
i9,10,5.351539289132915,2.828476905822754,False
j52,8,1.7245943571806024,2.828476905822754,True
j27,8,1.788373118294502,2.828476905822754,True
d7,8,1.9622391864711695,2.828476905822754,True
b35,4,0.287007970019367,2.828476905822754,True
m29c,4,-1.080855553681688,2.828476905822754,True
i17,12,8.371962055554294,2.828476905822754,False
l49,7,0.7319761309987444,2.828476905822754,True
k27o,11,13.796850410743199,2.828476905822754,False
f14,4,0.7956279326082044,2.828476905822754,True
h18b,8,0.5179060011143365,2.828476905822754,True
k122,8,0.43625095245067136,2.828476905822754,True
i27,13,,2.828476905822754,False
l19b,14,,2.828476905822754,False
h18,12,1.8580627759205912,2.828476905822754,True
m90,10,2.609812545932303,2.828476905822754,True
a12f,6,0.8398926505205718,2.828476905822754,True
j42,13,,2.828476905822754,False
i98a,10,1.8371872331418948,2.828476905822754,True
m199i,8,1.394927526064783,2.828476905822754,True
l28a,4,0.956872054317403,2.828476905822754,True
k58,5,1.973626656401178,2.828476905822754,True
h40,9,1.4258660357533757,2.828476905822754,True
l37c,5,0.3208138310685146,2.828476905822754,True
m59a,5,-0.18593849182391192,2.828476905822754,True
m82,5,0.04640702940602632,2.828476905822754,True
f94,4,1.276386228691268,2.828476905822754,True
d1,12,3.1659734326389364,2.828476905822754,False
k17,12,-0.5504668168280149,2.828476905822754,True
l17a,10,0.983381712021803,2.828476905822754,True
i37g,4,1.9650298321268536,2.828476905822754,True
k77bb,8,1.2798502165611698,2.828476905822754,True
i82a,12,0.3940410960188123,2.828476905822754,True
a37a,5,2.119291570627123,2.828476905822754,True
m157c,4,1.161603459351942,2.828476905822754,True
k32j,4,1.787779066788715,2.828476905822754,True
m184,8,1.013158584305719,2.828476905822754,True
k118,11,9.414483474932542,2.828476905822754,False
e9d,13,,2.828476905822754,False
m158,11,1.5541424857968684,2.828476905822754,True
i106,9,0.6899036166210839,2.828476905822754,True
k27x3,13,,2.828476905822754,False
b71,5,5.648565960078224,2.828476905822754,False
m71,4,0.5161060699130727,2.828476905822754,True
i4,5,-0.09782150698720453,2.828476905822754,True
h34b,6,0.8115006322753009,2.828476905822754,True
f79,5,1.368981790956357,2.828476905822754,True
c2,13,,2.828476905822754,False
g13,4,1.7518625277845958,2.828476905822754,True
a32d,12,1.6886372073513813,2.828476905822754,True
k100a,10,1.8066269113171989,2.828476905822754,True
d4j,7,1.4222185184485925,2.828476905822754,True
j32,10,0.6823741585800355,2.828476905822754,True
d4e,10,0.9636506916589609,2.828476905822754,True
c36,6,1.2544843508430228,2.828476905822754,True
h32a,9,2.016847304473364,2.828476905822754,True
b41,10,0.9482629197889318,2.828476905822754,True
i22,14,,2.828476905822754,False
e26,4,1.6050922998014214,2.828476905822754,True
k27d,7,0.2617301139830163,2.828476905822754,True
a2c,6,0.6360853796111314,2.828476905822754,True
l103,12,2.1060531177794855,2.828476905822754,True
h36b,6,1.4728219827289393,2.828476905822754,True
k52c,5,-0.49918720916191295,2.828476905822754,True
b45,7,1.516445844864914,2.828476905822754,True
m198a,12,2.306581885894118,2.828476905822754,True
h7a,9,1.6618336140244965,2.828476905822754,True
j50,8,1.4034018040439797,2.828476905822754,True
a11a,7,0.7023440852923957,2.828476905822754,True
f89,4,0.3208007344222253,2.828476905822754,True
l1c2,6,1.5712769289998711,2.828476905822754,True
h6b,9,0.7781809876669645,2.828476905822754,True
f65b,7,-0.45961127605245344,2.828476905822754,True
b77a,11,0.49779765037622187,2.828476905822754,True
l98,10,0.3360968760766611,2.828476905822754,True
i87a2,7,1.831076395798578,2.828476905822754,True
m133,4,0.35326871773899415,2.828476905822754,True
b51a,5,0.08698507172707325,2.828476905822754,True
l73,10,2.1718795734668435,2.828476905822754,True
i50a,7,-0.31613973221129543,2.828476905822754,True
l45,5,2.230318356216701,2.828476905822754,True
m39e2,5,0.057293729812722585,2.828476905822754,True
m43,8,0.7108158128746545,2.828476905822754,True
b46a1,6,0.08067043958650166,2.828476905822754,True
h24,13,,2.828476905822754,False
k101b,4,0.26034831400025543,2.828476905822754,True
k22b,10,0.45188675636024533,2.828476905822754,True
e31,9,2.744858642297569,2.828476905822754,True
b27,8,1.0233058125850565,2.828476905822754,True
k100c,6,1.6200828666154812,2.828476905822754,True
k58a,4,0.02937303147201352,2.828476905822754,True
h16,13,,2.828476905822754,False
k60c,6,1.3954576907255172,2.828476905822754,True
a35,14,,2.828476905822754,False
m182,9,4.623272038210218,2.828476905822754,False
i35,10,0.8694651923775332,2.828476905822754,True
m29n,5,2.2419671790281166,2.828476905822754,True
i13a,13,,2.828476905822754,False
e33,6,0.4359816276818048,2.828476905822754,True
k159,6,1.066939814530316,2.828476905822754,True
m94a,5,0.6537645128745805,2.828476905822754,True
j58b,4,0.8356121305673032,2.828476905822754,True
b42n,12,0.6367423126717388,2.828476905822754,True
i87b,7,1.1363031603981701,2.828476905822754,True
m152b,6,1.368605696279895,2.828476905822754,True
m26a,4,-1.5829894532972324,2.828476905822754,True
k32b1,6,-0.06158439588145796,2.828476905822754,True
l42e,10,2.3203688144397363,2.828476905822754,True
l74,7,0.5312694671443465,2.828476905822754,True
k56a8,6,2.052962394779411,2.828476905822754,True
l100d,12,5.926292590484809,2.828476905822754,False
m39a6d,11,1.042831530476303,2.828476905822754,True
f10,11,-0.21630777018299582,2.828476905822754,True
k32h1,5,2.4183972514096044,2.828476905822754,True
m199b,9,0.44402818226735136,2.828476905822754,True
i38a,8,2.4239016035419603,2.828476905822754,True
k19a,7,1.572221431396236,2.828476905822754,True
k22c,6,1.3644499747789332,2.828476905822754,True
h1c,7,1.746700983879056,2.828476905822754,True
j37,6,0.9434328244428002,2.828476905822754,True
l65b,12,7.587558347981046,2.828476905822754,False
k153,12,1.5119549534019112,2.828476905822754,True
c16,6,0.7200428053380037,2.828476905822754,True
k123a,9,2.032490291998082,2.828476905822754,True
k27z2d,5,0.6480835550280938,2.828476905822754,True
k60a,10,3.0260881074820443,2.828476905822754,False
m65,4,0.37231823727130087,2.828476905822754,True
k74a,11,0.6204369410423258,2.828476905822754,True
h36f,10,0.9690855901689166,2.828476905822754,True
b78,5,-1.2122095824012884,2.828476905822754,True
e5,4,0.2028890909207553,2.828476905822754,True
c26,8,3.4157945430367778,2.828476905822754,False
i82d,8,1.3884580479994233,2.828476905822754,True
e11,14,,2.828476905822754,False
l66,5,-0.3611749874784559,2.828476905822754,True
g3,5,0.5634042794886172,2.828476905822754,True
m39b1,4,1.3966193108700102,2.828476905822754,True
m106,13,,2.828476905822754,False
h34g,9,0.42233806095860604,2.828476905822754,True
f7,13,,2.828476905822754,False
k101,10,1.9430618618375801,2.828476905822754,True
m81b,4,0.7318359493909969,2.828476905822754,True
m90a,11,1.3857131050170965,2.828476905822754,True
a32h,12,5.284278569725374,2.828476905822754,False
h34h,6,1.3947359056018485,2.828476905822754,True
m29m,4,1.239729754954927,2.828476905822754,True
f16,11,1.387968498553052,2.828476905822754,True
i45c,6,1.5772805609819542,2.828476905822754,True
l109,4,1.5781926983027896,2.828476905822754,True
m90b,4,1.3502407425089842,2.828476905822754,True
h29,4,1.8062982378401666,2.828476905822754,True
f31,4,0.7150824673554382,2.828476905822754,True
a13a1,5,-2.854686257726322,2.828476905822754,True
k136b,7,3.2412916785808004,2.828476905822754,False
e9h,10,1.319055191801068,2.828476905822754,True
i44,12,0.7504628806568354,2.828476905822754,True
m114,11,1.0484657388139595,2.828476905822754,True
k73c,8,1.9246407082937858,2.828476905822754,True
i77,5,0.9711472483084577,2.828476905822754,True
j64,9,3.690396038594083,2.828476905822754,False
g17,7,1.944987495476223,2.828476905822754,True
m198b,11,8.460745887972456,2.828476905822754,False
c25c,6,1.3989657450821276,2.828476905822754,True
m70,5,1.3025962693561208,2.828476905822754,True
l37a2,6,1.6764482474908862,2.828476905822754,True
l85b,4,-0.30636361887879093,2.828476905822754,True
b1b,5,0.9989314095393164,2.828476905822754,True
k61c1,7,0.6374221717563899,2.828476905822754,True
m112a,4,1.381576009598639,2.828476905822754,True
b97,5,-1.2774488279051404,2.828476905822754,True
l33c,5,4.197325411884602,2.828476905822754,False
k84,11,3.3562595097369985,2.828476905822754,False
k67,6,0.842633936967579,2.828476905822754,True
a2a,10,1.8690465847917321,2.828476905822754,True
k96,13,,2.828476905822754,False
j53,6,1.1845502082562211,2.828476905822754,True
f9f1,8,1.0573696142799527,2.828476905822754,True
j56,6,1.270810139172713,2.828476905822754,True
m94b,3,-0.3127192673099567,2.828476905822754,True
i41b,8,0.6674851522104724,2.828476905822754,True
m189,5,0.5116950387269377,2.828476905822754,True
m113,9,0.5287694005177259,2.828476905822754,True
b48a,9,2.4738855286886254,2.828476905822754,True
k44a,9,0.8561782540378001,2.828476905822754,True
m18,8,1.6358997925807388,2.828476905822754,True
k113,12,3.4914992931407927,2.828476905822754,False
b44e,11,-0.20418369816073617,2.828476905822754,True
m17,6,1.3168146289194596,2.828476905822754,True
n20,4,0.6823009946285667,2.828476905822754,True
i35a,6,2.480979518359384,2.828476905822754,True
i4a,7,1.1074975506711267,2.828476905822754,True
c12b,8,0.8313903205435712,2.828476905822754,True
k80a,12,2.0327777220469496,2.828476905822754,True
i127,5,1.731437270134685,2.828476905822754,True
b48,10,0.9125239293538733,2.828476905822754,True
e7,6,-0.5059299189950291,2.828476905822754,True
k27l,5,0.6490885776673184,2.828476905822754,True
l15d,14,,2.828476905822754,False
k12,13,,2.828476905822754,False
b109,7,1.5985887725678518,2.828476905822754,True
k89,4,2.331841771038898,2.828476905822754,True
a44,9,1.8730836195070149,2.828476905822754,True
d2,4,1.1309245253052433,2.828476905822754,True
m185,10,1.7488024643060143,2.828476905822754,True
l100a,4,1.6745405519488195,2.828476905822754,True
l51,5,2.212114159927856,2.828476905822754,True
k100g,12,4.6231589009560246,2.828476905822754,False
b28d,4,1.991964938762015,2.828476905822754,True
k76f,4,0.38170484821046,2.828476905822754,True
b40a,13,,2.828476905822754,False
n19,7,1.0704814704591414,2.828476905822754,True
k19b,9,1.146529976823125,2.828476905822754,True
l29,6,0.6036534455126493,2.828476905822754,True
f2,14,,2.828476905822754,False
j26a,4,-0.15624795901491517,2.828476905822754,True
i74,8,1.217790448176114,2.828476905822754,True
k101a,5,0.7799185989897627,2.828476905822754,True
i57,10,0.9024343377235231,2.828476905822754,True
g23a,8,2.2725043325609695,2.828476905822754,True
b72b,4,1.4084709019399433,2.828476905822754,True
k160,7,1.3868956442582894,2.828476905822754,True
i4b,6,1.5859827208523214,2.828476905822754,True
l1b,4,0.044640990718946505,2.828476905822754,True
k46,4,0.4534159318823139,2.828476905822754,True
m106e,8,2.8975919983170155,2.828476905822754,False
j30,10,1.3703589936415392,2.828476905822754,True
m16a,5,0.12402741490686825,2.828476905822754,True
b2b,9,1.6917289968353566,2.828476905822754,True
k102a,8,2.698777003948895,2.828476905822754,True
m118b,5,1.8894613994626595,2.828476905822754,True
f20,9,2.8852754789511956,2.828476905822754,False
m24a,5,0.9706488151753287,2.828476905822754,True
k76e,4,-0.6671636138765545,2.828476905822754,True
b42q,7,1.7126342060972675,2.828476905822754,True
a38c,4,0.07402206613017774,2.828476905822754,True
k33h,13,,2.828476905822754,False
m49,12,2.2937078935043647,2.828476905822754,True
m106a,7,2.3254303399007705,2.828476905822754,True
g8a,7,1.3757334630727696,2.828476905822754,True
l24,9,0.6761299552337341,2.828476905822754,True
a12e,4,1.8558966863892385,2.828476905822754,True
i8i,10,2.8228598508187397,2.828476905822754,True
i59b2,4,1.144075824760415,2.828476905822754,True
b2a,13,,2.828476905822754,False
m130c,10,1.7758338601496293,2.828476905822754,True
k65b,11,0.6361945928335635,2.828476905822754,True
l116a,7,0.8572018294298998,2.828476905822754,True
k27b,5,1.3028812114861203,2.828476905822754,True
h36j,4,0.15005653523212925,2.828476905822754,True
b18,8,1.5657466241457674,2.828476905822754,True
k56f1,5,-0.18331427327749172,2.828476905822754,True
k27z2c,4,2.035622868519872,2.828476905822754,True
b38e,4,0.21270592440323915,2.828476905822754,True
f70e2,4,2.6065634616768123,2.828476905822754,True
b36a,7,0.9291376697390296,2.828476905822754,True
k1j,4,-0.619437766808011,2.828476905822754,True
l39c,4,0.3812189966837652,2.828476905822754,True
b51,7,0.8572204319998123,2.828476905822754,True
j15a,4,1.2517526857255974,2.828476905822754,True
i32,11,1.778021938864026,2.828476905822754,True
i6a,5,1.790233441938575,2.828476905822754,True
k33g,13,,2.828476905822754,False
k24,14,,2.828476905822754,False
k137,6,-0.012553260439574446,2.828476905822754,True
f32,4,1.5268803683280106,2.828476905822754,True
l39,11,0.4851557948357536,2.828476905822754,True
l15b,6,0.40518663041161357,2.828476905822754,True
k27zz,9,1.8378061024706622,2.828476905822754,True
m5,10,2.473392740126697,2.828476905822754,True
m126,5,1.8553263511532987,2.828476905822754,True
l103a,4,0.22430428955468584,2.828476905822754,True
h10,8,2.096641351557081,2.828476905822754,True
m93,6,-0.3698105511031627,2.828476905822754,True
k59,7,0.6012872143266157,2.828476905822754,True
k38b,9,1.1281387452276668,2.828476905822754,True
h7d,7,1.6414074707581892,2.828476905822754,True
k88,12,2.5661992324043106,2.828476905822754,True
m120,11,1.0116082978927112,2.828476905822754,True
k56a2a,8,1.9657896958361558,2.828476905822754,True
m193,7,1.6713234610850511,2.828476905822754,True
l116,6,2.2627290028575886,2.828476905822754,True
a22,9,1.4774116848654295,2.828476905822754,True
a37,11,1.6475496283550128,2.828476905822754,True
i69,13,,2.828476905822754,False
i80a,6,0.7270963143013426,2.828476905822754,True
k27m,10,2.3015130189353616,2.828476905822754,True
b79,9,1.4259299704139594,2.828476905822754,True
m114b,11,3.5102298928632854,2.828476905822754,False
l31b,6,0.9341291150241501,2.828476905822754,True
k12a,8,0.2824289587234853,2.828476905822754,True
l61,9,1.7704117853431065,2.828476905822754,True
b44b,7,-0.27811846010833996,2.828476905822754,True
b33,9,0.5733898136724818,2.828476905822754,True
m70a,6,0.920043903827726,2.828476905822754,True
i70,4,1.1731501235639643,2.828476905822754,True
c35,4,0.3673798445753411,2.828476905822754,True
l100e,6,1.167542407293273,2.828476905822754,True
l5f,10,1.3663459942945586,2.828476905822754,True
k20,8,0.988752212863608,2.828476905822754,True
l111,6,1.7769023991338695,2.828476905822754,True
j23,12,1.15030913305528,2.828476905822754,True
i15,9,0.5746946941214993,2.828476905822754,True
c25b,8,2.1532072291833955,2.828476905822754,True
h19,6,-0.19643556602791343,2.828476905822754,True
j5,9,0.863880004295001,2.828476905822754,True
c6c1,4,-1.0318740872326686,2.828476905822754,True
k93b1,5,0.30726403558035864,2.828476905822754,True
f64,9,1.1001460740159963,2.828476905822754,True
m39a1,13,,2.828476905822754,False
m57b,8,2.2094746624486494,2.828476905822754,True
d4c,5,-0.48686839175289504,2.828476905822754,True
m39a2,6,1.294073699123421,2.828476905822754,True
k27y,8,-1.0010171285554914,2.828476905822754,True
f47,6,1.1543657709935322,2.828476905822754,True
j39,4,0.34561012355571846,2.828476905822754,True
k100,12,1.737991362620612,2.828476905822754,True
k125,9,2.6231248555711457,2.828476905822754,True
m171b,7,2.5617803103927117,2.828476905822754,True
b89,7,1.312624527546321,2.828476905822754,True
m53,8,0.07808252485272674,2.828476905822754,True
l42a,4,1.7690915643615854,2.828476905822754,True
k27z4,7,0.7614520672364261,2.828476905822754,True
k35b,9,0.820511253643298,2.828476905822754,True
i59,8,1.5470132667499112,2.828476905822754,True
i87a,7,0.6227497943336633,2.828476905822754,True
b52b,6,0.6519604426374497,2.828476905822754,True
a32c,8,1.5988918706164768,2.828476905822754,True
g16,4,0.7726305914961104,2.828476905822754,True
k75,13,,2.828476905822754,False
m38d1,6,1.2601521813223169,2.828476905822754,True
l100g,7,1.8373010408515267,2.828476905822754,True
g29,8,2.42104688070752,2.828476905822754,True
k128a,4,1.5289449624333755,2.828476905822754,True
m39c,9,1.2673941930813815,2.828476905822754,True
k32e,5,3.087787735749496,2.828476905822754,False
k90,8,0.4603730894281883,2.828476905822754,True
l22a,6,1.7476816138747286,2.828476905822754,True
f70e1,5,1.5346311362659069,2.828476905822754,True
l9d,6,2.291286688994602,2.828476905822754,True
b115,6,0.21058568798631955,2.828476905822754,True
k33a1,6,1.5946671195949917,2.828476905822754,True
a42,6,0.5149853716492362,2.828476905822754,True
j29,5,1.006752095963631,2.828476905822754,True
m39e1a,6,0.4852503097376288,2.828476905822754,True
k2a,12,4.008077066998947,2.828476905822754,False
k27z2b,9,1.3513263666017732,2.828476905822754,True
k33d1,6,1.106303650276402,2.828476905822754,True
d4o,7,1.996223505619229,2.828476905822754,True
k61c,7,1.3747495086861756,2.828476905822754,True
l30,5,0.7921398371089562,2.828476905822754,True
k44b,4,0.9355765102639144,2.828476905822754,True
m153,8,1.2532186899541382,2.828476905822754,True
k56aa,4,1.8728324517123933,2.828476905822754,True
k26a,7,1.5688088184888798,2.828476905822754,True
m116a,7,3.2190669275373076,2.828476905822754,False
b85,6,1.3281607353194915,2.828476905822754,True
k80c2,10,0.9596045719925252,2.828476905822754,True
b69,9,1.4201194100925996,2.828476905822754,True
m41,8,-0.07299756654080335,2.828476905822754,True
j63,5,1.3747945718605916,2.828476905822754,True
l37a,14,,2.828476905822754,False
a37b,4,1.979489808537714,2.828476905822754,True
l84,4,1.8020642465858376,2.828476905822754,True
m137,9,0.36597728231183935,2.828476905822754,True
k93a,11,0.503409885534652,2.828476905822754,True
m177,9,1.3207687269508686,2.828476905822754,True
h36g,7,0.4625058391936162,2.828476905822754,True
m39a6,9,1.3324553986400924,2.828476905822754,True
k21,5,0.7949821172895062,2.828476905822754,True
i50b,4,-0.4907920624003176,2.828476905822754,True
m99,9,0.5098765608016869,2.828476905822754,True
l48,8,0.7987582470190758,2.828476905822754,True
b1c,6,1.197288144549119,2.828476905822754,True
m141b,11,2.3093329879122817,2.828476905822754,True
l72a,10,0.5387072504285244,2.828476905822754,True
a7,10,2.3198437972132595,2.828476905822754,True
h4,11,0.854045221047971,2.828476905822754,True
j12,11,7.766377810947235,2.828476905822754,False
a5,14,,2.828476905822754,False
m117,4,0.5431634774211844,2.828476905822754,True
b48b,5,0.21702151972398728,2.828476905822754,True
l15g,5,0.7395263200431264,2.828476905822754,True
i16,12,1.2841630600261844,2.828476905822754,True
b2e,11,1.1594003011480678,2.828476905822754,True
a19a,4,1.2164812074715523,2.828476905822754,True
a36,9,2.259988689496389,2.828476905822754,True
m136a,6,2.205974075017974,2.828476905822754,True
i31,5,0.8378237648933935,2.828476905822754,True
j66,10,2.0250166793197812,2.828476905822754,True
a43,7,0.592242245517828,2.828476905822754,True
k102,12,18.922508613578085,2.828476905822754,False
k87a,4,1.2316579234829403,2.828476905822754,True
m39a4,7,1.3260107682127915,2.828476905822754,True
i101,6,2.2985294862108203,2.828476905822754,True
e38a,5,0.563082056713683,2.828476905822754,True
m148,5,1.6437564910278784,2.828476905822754,True
f28d,4,1.9546916745910463,2.828476905822754,True
b36,10,0.8828531300938199,2.828476905822754,True
h9a,5,1.1468577001070959,2.828476905822754,True
i72,13,,2.828476905822754,False
