taxon_group,biome,n_imgs,n_motifs_in_biome_specific,n_motifs_other_specific,delta,p_one_sided
Amphibia,Deserts & Xeric Shrublands,34,20,527,-0.004524067975580692,0.772
Amphibia,"Mediterranean Forests, Woodlands & Scrub",27,21,526,-0.005052670836448669,0.842
Amphibia,Montane Grasslands & Shrublands,11,5,542,-0.01632121717557311,0.953
Amphibia,Temperate Broadleaf & Mixed Forests,87,154,393,-0.004828155972063541,0.988
Amphibia,Temperate Conifer Forests,59,53,494,-0.002678154967725277,0.816
Amphibia,"Temperate Grasslands, Savannas & Shrublands",37,43,504,-0.0010584667325019836,0.612
Amphibia,Tropical & Subtropical Coniferous Forests,11,5,542,0.0012961039319634438,0.416
Amphibia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",103,82,465,0.0033916207030415535,0.13
Amphibia,Tropical & Subtropical Moist Broadleaf Forests,460,196,351,0.012632597237825394,0.0
Amphibia,Tundra,6,43,504,0.0017712116241455078,0.31
Actinopterygii,Boreal Forests/Taiga,55,78,469,0.01761070266366005,0.0
Actinopterygii,Deserts & Xeric Shrublands,71,20,527,-0.0060173338279128075,0.837
Actinopterygii,"Mediterranean Forests, Woodlands & Scrub",9,21,526,-0.003349729347974062,0.725
Actinopterygii,Temperate Broadleaf & Mixed Forests,43,154,393,-0.002424109203275293,0.832
Actinopterygii,Temperate Conifer Forests,27,53,494,0.0004579022352118045,0.417
Actinopterygii,"Temperate Grasslands, Savannas & Shrublands",28,43,504,-0.0043261353857815266,0.831
Actinopterygii,"Tropical & Subtropical Grasslands, Savannas & Shrublands",84,82,465,0.0012149952817708254,0.328
Actinopterygii,Tropical & Subtropical Moist Broadleaf Forests,1009,196,351,0.004488394595682621,0.023
Actinopterygii,Tundra,25,43,504,0.011515924881678075,0.01
Insecta,Boreal Forests/Taiga,344,78,469,0.0019642971456050873,0.084
Insecta,Deserts & Xeric Shrublands,464,20,527,0.005006034858524799,0.041
Insecta,"Mediterranean Forests, Woodlands & Scrub",376,21,526,0.0022646691650152206,0.182
Insecta,Montane Grasslands & Shrublands,254,5,542,-0.001951506594195962,0.63
Insecta,Temperate Broadleaf & Mixed Forests,1382,154,393,0.0020290534012019634,0.044
Insecta,Temperate Conifer Forests,484,53,494,-0.002113245544023812,0.909
Insecta,"Temperate Grasslands, Savannas & Shrublands",633,43,504,0.0012125051580369473,0.279
Insecta,Tropical & Subtropical Coniferous Forests,271,5,542,0.007244981825351715,0.085
Insecta,"Tropical & Subtropical Grasslands, Savannas & Shrublands",874,82,465,0.001203115563839674,0.212
Insecta,Tropical & Subtropical Moist Broadleaf Forests,3973,196,351,0.002154453657567501,0.029
