taxon_group,biome,n_imgs,n_motifs_in_biome_specific,n_motifs_other_specific,delta,p_one_sided
Amphibia,Boreal Forests/Taiga,20,73,448,0.0005524719599634409,0.297
Amphibia,Deserts & Xeric Shrublands,34,20,501,0.001673661870881915,0.195
Amphibia,"Mediterranean Forests, Woodlands & Scrub",27,20,501,-0.0005177489365451038,0.601
Amphibia,Montane Grasslands & Shrublands,11,5,516,-0.0031069819815456867,0.788
Amphibia,Temperate Broadleaf & Mixed Forests,87,143,378,-0.001166695263236761,0.889
Amphibia,Temperate Conifer Forests,59,51,470,-0.000448918784968555,0.628
Amphibia,"Temperate Grasslands, Savannas & Shrublands",37,42,479,-0.0016498725744895637,0.898
Amphibia,Tropical & Subtropical Coniferous Forests,11,5,516,-0.001356456195935607,0.627
Amphibia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",103,82,439,0.000902651809155941,0.226
Amphibia,Tropical & Subtropical Moist Broadleaf Forests,460,188,333,0.00296062626875937,0.001
Amphibia,Tundra,6,41,480,0.004790770472027361,0.008
Actinopterygii,Boreal Forests/Taiga,55,73,448,0.003188015893101692,0.033
Actinopterygii,Deserts & Xeric Shrublands,71,20,501,-0.0012706585694104433,0.651
Actinopterygii,"Mediterranean Forests, Woodlands & Scrub",9,20,501,-0.0014117248356342316,0.671
Actinopterygii,Temperate Broadleaf & Mixed Forests,43,143,378,-0.00213289592647925,0.968
Actinopterygii,Temperate Conifer Forests,27,51,470,0.0015843704022699967,0.171
Actinopterygii,"Temperate Grasslands, Savannas & Shrublands",28,42,479,-0.003747783601284027,0.97
Actinopterygii,"Tropical & Subtropical Grasslands, Savannas & Shrublands",84,82,439,0.0007246518507599831,0.311
Actinopterygii,Tropical & Subtropical Moist Broadleaf Forests,1009,188,333,0.001300244708545506,0.117
Actinopterygii,Tundra,25,41,480,0.008913476020097733,0.0
Insecta,Boreal Forests/Taiga,344,73,448,0.0015834528021514416,0.02
Insecta,Deserts & Xeric Shrublands,464,20,501,0.000695579219609499,0.267
Insecta,"Mediterranean Forests, Woodlands & Scrub",376,20,501,0.0007143048569560051,0.244
Insecta,Montane Grasslands & Shrublands,254,5,516,0.0002612234093248844,0.444
Insecta,Temperate Broadleaf & Mixed Forests,1382,143,378,-0.0003450126387178898,0.749
Insecta,Temperate Conifer Forests,484,51,470,0.001307742320932448,0.047
Insecta,"Temperate Grasslands, Savannas & Shrublands",633,42,479,0.0011642947793006897,0.096
Insecta,Tropical & Subtropical Coniferous Forests,271,5,516,-0.0029676084814127535,0.948
Insecta,"Tropical & Subtropical Grasslands, Savannas & Shrublands",874,82,439,0.00023615965619683266,0.328
Insecta,Tropical & Subtropical Moist Broadleaf Forests,3973,188,333,0.00024496298283338547,0.329
Insecta,Tundra,81,41,480,0.0016888626851141453,0.039
Arachnida,Boreal Forests/Taiga,14,73,448,0.0007962416857481003,0.237
Arachnida,Deserts & Xeric Shrublands,55,20,501,0.0008668331429362297,0.323
Arachnida,"Mediterranean Forests, Woodlands & Scrub",39,20,501,-2.194172702729702e-05,0.504
Arachnida,Temperate Broadleaf & Mixed Forests,100,143,378,-0.001462407410144806,0.974
Arachnida,Temperate Conifer Forests,23,51,470,0.0009828903712332249,0.242
Arachnida,"Temperate Grasslands, Savannas & Shrublands",48,42,479,0.0006781469564884901,0.316
Arachnida,Tropical & Subtropical Coniferous Forests,11,5,516,-0.006320882122963667,0.955
Arachnida,"Tropical & Subtropical Grasslands, Savannas & Shrublands",68,82,439,0.0011295019648969173,0.14
Arachnida,Tropical & Subtropical Moist Broadleaf Forests,345,188,333,0.0017380807548761368,0.017
Mollusca,Boreal Forests/Taiga,10,73,448,0.00026039592921733856,0.403
Mollusca,Deserts & Xeric Shrublands,25,20,501,-0.0023094455391401425,0.871
Mollusca,"Mediterranean Forests, Woodlands & Scrub",49,20,501,-0.0016348727513104677,0.819
Mollusca,Temperate Broadleaf & Mixed Forests,52,143,378,-7.887184619903564e-05,0.527
Mollusca,Temperate Conifer Forests,70,51,470,0.0020118457032367587,0.027
Mollusca,"Temperate Grasslands, Savannas & Shrublands",19,42,479,-0.0009993315616156906,0.826
Mollusca,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23,82,439,-0.0007536436896771193,0.743
Mollusca,Tropical & Subtropical Moist Broadleaf Forests,250,188,333,0.0013033091090619564,0.059
Mollusca,Tundra,9,41,480,0.004734983667731285,0.002
