taxon_group,biome,n_imgs,n_motifs_in_biome_specific,n_motifs_other_specific,delta,p_one_sided
Amphibia,Boreal Forests/Taiga,19,68,406,-0.0018222131475340575,0.862
Amphibia,Deserts & Xeric Shrublands,33,18,456,0.0016885986551642418,0.277
Amphibia,"Mediterranean Forests, Woodlands & Scrub",26,19,455,-0.005243988009169698,0.956
Amphibia,Montane Grasslands & Shrublands,11,5,469,-0.010698324535042048,0.976
Amphibia,Temperate Broadleaf & Mixed Forests,83,132,342,-0.0038389350520446897,0.998
Amphibia,Temperate Conifer Forests,57,41,433,-0.0029351793928071856,0.884
Amphibia,"Temperate Grasslands, Savannas & Shrublands",36,38,436,-0.0047778973676031455,0.989
Amphibia,Tropical & Subtropical Coniferous Forests,11,5,469,-0.00011800695210695267,0.452
Amphibia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",102,73,401,0.00416901265271008,0.01
Amphibia,Tropical & Subtropical Moist Broadleaf Forests,451,172,302,0.006434658658690751,0.0
Amphibia,Tundra,6,34,440,-0.0012848949991166592,0.67
Actinopterygii,Boreal Forests/Taiga,31,68,406,0.005807629320770502,0.02
Actinopterygii,Deserts & Xeric Shrublands,50,18,456,0.0019461368210613728,0.317
Actinopterygii,"Mediterranean Forests, Woodlands & Scrub",9,19,455,-0.004758857190608978,0.859
Actinopterygii,Temperate Broadleaf & Mixed Forests,19,132,342,-0.002861474175006151,0.919
Actinopterygii,Temperate Conifer Forests,18,41,433,0.004175802896497771,0.07
Actinopterygii,"Temperate Grasslands, Savannas & Shrublands",14,38,436,-0.007913599722087383,0.999
Actinopterygii,"Tropical & Subtropical Grasslands, Savannas & Shrublands",49,73,401,0.0009387722238898277,0.33
Actinopterygii,Tropical & Subtropical Moist Broadleaf Forests,918,172,302,0.00013773515820503235,0.442
Actinopterygii,Tundra,12,34,440,0.00762444781139493,0.012
Insecta,Boreal Forests/Taiga,298,68,406,-0.0012330703902989626,0.898
Insecta,Deserts & Xeric Shrublands,440,18,456,-0.0006826494936831295,0.599
Insecta,"Mediterranean Forests, Woodlands & Scrub",361,19,455,0.00011225851631024852,0.438
Insecta,Montane Grasslands & Shrublands,232,5,469,0.0011949972249567509,0.362
Insecta,Temperate Broadleaf & Mixed Forests,1324,132,342,-0.0010860373731702566,0.932
Insecta,Temperate Conifer Forests,456,41,433,-0.0018689819844439626,0.956
Insecta,"Temperate Grasslands, Savannas & Shrublands",592,38,436,-0.000212398124858737,0.526
Insecta,Tropical & Subtropical Coniferous Forests,265,5,469,-0.0019479678012430668,0.718
Insecta,"Tropical & Subtropical Grasslands, Savannas & Shrublands",810,73,401,0.0026064335252158344,0.009
Insecta,Tropical & Subtropical Moist Broadleaf Forests,3741,172,302,0.00209808221552521,0.002
Insecta,Tundra,79,34,440,0.00013040844351053238,0.456
