motif_id,biome,n_in_biome,n_total,in_biome_frac,in_other_frac,specificity_ratio,name_en,description_en
a1,Boreal Forests/Taiga,3,44,0.05172413793103448,0.04555555555555556,1.135111319978852,The old sun,"Another sun, usually less benevolent and/or powerful, existed before the present one"
a1,Deserts & Xeric Shrublands,5,44,0.0625,0.04441913439635535,1.4061369532181398,The old sun,"Another sun, usually less benevolent and/or powerful, existed before the present one"
a1,Temperate Broadleaf & Mixed Forests,6,44,0.05504587155963303,0.0447585394581861,1.2293282890103019,The old sun,"Another sun, usually less benevolent and/or powerful, existed before the present one"
a1,Temperate Conifer Forests,3,44,0.046875,0.04586129753914989,1.0220555666424918,The old sun,"Another sun, usually less benevolent and/or powerful, existed before the present one"
a1,"Temperate Grasslands, Savannas & Shrublands",2,44,0.03389830508474576,0.04671857619577308,0.726171273183981,The old sun,"Another sun, usually less benevolent and/or powerful, existed before the present one"
a1,Tropical & Subtropical Coniferous Forests,2,44,0.09523809523809523,0.044823906083244394,2.122212949636056,The old sun,"Another sun, usually less benevolent and/or powerful, existed before the present one"
a1,Tropical & Subtropical Dry Broadleaf Forests,2,44,0.043478260869565216,0.046052631578947366,0.9442205000818099,The old sun,"Another sun, usually less benevolent and/or powerful, existed before the present one"
a1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,44,0.025210084033613446,0.04886769964243146,0.5168730452610799,The old sun,"Another sun, usually less benevolent and/or powerful, existed before the present one"
a1,Tropical & Subtropical Moist Broadleaf Forests,18,44,0.06382978723404255,0.038461538461538464,1.6578640216288711,The old sun,"Another sun, usually less benevolent and/or powerful, existed before the present one"
a10,Tropical & Subtropical Coniferous Forests,2,6,0.09523809523809523,0.004268943436499467,21.821773759214214,The sun finds its eyes,The sun gets his bright eye or eyes from an animal
a10,Tropical & Subtropical Dry Broadleaf Forests,1,6,0.021739130434782608,0.005482456140350877,3.9121006749924847,The sun finds its eyes,The sun gets his bright eye or eyes from an animal
a10,Tropical & Subtropical Moist Broadleaf Forests,3,6,0.010638297872340425,0.004437869822485207,2.3663741562466183,The sun finds its eyes,The sun gets his bright eye or eyes from an animal
a11a,Deserts & Xeric Shrublands,2,33,0.025,0.03530751708428246,0.7088890175567264,Eyes of the Sun and the Moon: coolness and night,"Visible sun and/or moon are the Sun's and/or the Moon's eyes. If these eyes were not injured, light and heat would be more intense"
a11a,Temperate Broadleaf & Mixed Forests,2,33,0.01834862385321101,0.03651354534746761,0.5038742814477816,Eyes of the Sun and the Moon: coolness and night,"Visible sun and/or moon are the Sun's and/or the Moon's eyes. If these eyes were not injured, light and heat would be more intense"
a11a,Temperate Conifer Forests,4,33,0.0625,0.03243847874720358,1.9238760510701494,Eyes of the Sun and the Moon: coolness and night,"Visible sun and/or moon are the Sun's and/or the Moon's eyes. If these eyes were not injured, light and heat would be more intense"
a11a,Tropical & Subtropical Coniferous Forests,4,33,0.19047619047619047,0.030949839914621132,6.13775114461861,Eyes of the Sun and the Moon: coolness and night,"Visible sun and/or moon are the Sun's and/or the Moon's eyes. If these eyes were not injured, light and heat would be more intense"
a11a,Tropical & Subtropical Dry Broadleaf Forests,4,33,0.08695652173913043,0.03179824561403509,2.729194664575093,Eyes of the Sun and the Moon: coolness and night,"Visible sun and/or moon are the Sun's and/or the Moon's eyes. If these eyes were not injured, light and heat would be more intense"
a11a,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,33,0.008403361344537815,0.03814064362336114,0.22236449334610897,Eyes of the Sun and the Moon: coolness and night,"Visible sun and/or moon are the Sun's and/or the Moon's eyes. If these eyes were not injured, light and heat would be more intense"
a11a,Tropical & Subtropical Moist Broadleaf Forests,16,33,0.05673758865248227,0.02514792899408284,2.251178251721274,Eyes of the Sun and the Moon: coolness and night,"Visible sun and/or moon are the Sun's and/or the Moon's eyes. If these eyes were not injured, light and heat would be more intense"
a11b,Deserts & Xeric Shrublands,2,32,0.025,0.03416856492027335,0.732449697219471,One-eyed luminaries,The Sun or the Moon have only one eye (the Mundurucu: they are blind)
a11b,"Mediterranean Forests, Woodlands & Scrub",1,32,0.029411764705882353,0.03354978354978355,0.8770268807887229,One-eyed luminaries,The Sun or the Moon have only one eye (the Mundurucu: they are blind)
a11b,Temperate Broadleaf & Mixed Forests,3,32,0.027522935779816515,0.03415783274440518,0.8063246728393159,One-eyed luminaries,The Sun or the Moon have only one eye (the Mundurucu: they are blind)
a11b,Temperate Conifer Forests,4,32,0.0625,0.03131991051454139,1.9923672274950692,One-eyed luminaries,The Sun or the Moon have only one eye (the Mundurucu: they are blind)
a11b,Tropical & Subtropical Coniferous Forests,4,32,0.19047619047619047,0.029882604055496264,6.356225434036473,One-eyed luminaries,The Sun or the Moon have only one eye (the Mundurucu: they are blind)
a11b,Tropical & Subtropical Dry Broadleaf Forests,2,32,0.043478260869565216,0.03289473684210526,1.3207640078509157,One-eyed luminaries,The Sun or the Moon have only one eye (the Mundurucu: they are blind)
a11b,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,32,0.008403361344537815,0.03694874851013111,0.22951818041067001,One-eyed luminaries,The Sun or the Moon have only one eye (the Mundurucu: they are blind)
a11b,Tropical & Subtropical Moist Broadleaf Forests,15,32,0.05319148936170213,0.02514792899408284,2.110727156044824,One-eyed luminaries,The Sun or the Moon have only one eye (the Mundurucu: they are blind)
a11c,Tropical & Subtropical Coniferous Forests,2,4,0.09523809523809523,0.0021344717182497333,42.66695096627752,"The Sun, the Moon and monster’s eyes",The Sun and the Moon kill a monster whose eyes are unequally bright. The Moon takes the brighter eye but gives it back to the Sun
a11c,Tropical & Subtropical Dry Broadleaf Forests,1,4,0.021739130434782608,0.003289473684210526,6.443221712125304,"The Sun, the Moon and monster’s eyes",The Sun and the Moon kill a monster whose eyes are unequally bright. The Moon takes the brighter eye but gives it back to the Sun
a11c,Tropical & Subtropical Moist Broadleaf Forests,1,4,0.0035460992907801418,0.004437869822485207,0.8034825663604692,"The Sun, the Moon and monster’s eyes",The Sun and the Moon kill a monster whose eyes are unequally bright. The Moon takes the brighter eye but gives it back to the Sun
a12,Boreal Forests/Taiga,11,285,0.1896551724137931,0.30444444444444446,0.6230787521340209,Eclipses: a monster’s attack,"Some creature or creatures regularly (sunrise and sunset, summer and winter, lunar phases) or irregularly (solar and lunar eclipses, eschatological events) attack the luminaries or shade their light"
a12,Deserts & Xeric Shrublands,25,285,0.3125,0.296127562642369,1.0552697973530478,Eclipses: a monster’s attack,"Some creature or creatures regularly (sunrise and sunset, summer and winter, lunar phases) or irregularly (solar and lunar eclipses, eschatological events) attack the luminaries or shade their light"
a12,"Mediterranean Forests, Woodlands & Scrub",12,285,0.35294117647058826,0.29545454545454547,1.1945043035207994,Eclipses: a monster’s attack,"Some creature or creatures regularly (sunrise and sunset, summer and winter, lunar phases) or irregularly (solar and lunar eclipses, eschatological events) attack the luminaries or shade their light"
a12,Montane Grasslands & Shrublands,13,285,0.41935483870967744,0.29341963322545844,1.42905206748976,Eclipses: a monster’s attack,"Some creature or creatures regularly (sunrise and sunset, summer and winter, lunar phases) or irregularly (solar and lunar eclipses, eschatological events) attack the luminaries or shade their light"
a12,Temperate Broadleaf & Mixed Forests,55,285,0.5045871559633027,0.270906949352179,1.8622664738661427,Eclipses: a monster’s attack,"Some creature or creatures regularly (sunrise and sunset, summer and winter, lunar phases) or irregularly (solar and lunar eclipses, eschatological events) attack the luminaries or shade their light"
a12,Temperate Conifer Forests,25,285,0.390625,0.29082774049217003,1.3430310885410939,Eclipses: a monster’s attack,"Some creature or creatures regularly (sunrise and sunset, summer and winter, lunar phases) or irregularly (solar and lunar eclipses, eschatological events) attack the luminaries or shade their light"
a12,"Temperate Grasslands, Savannas & Shrublands",16,285,0.2711864406779661,0.2992213570634038,0.9063384027772559,Eclipses: a monster’s attack,"Some creature or creatures regularly (sunrise and sunset, summer and winter, lunar phases) or irregularly (solar and lunar eclipses, eschatological events) attack the luminaries or shade their light"
a12,Tropical & Subtropical Coniferous Forests,9,285,0.42857142857142855,0.2945570971184632,1.454814537859533,Eclipses: a monster’s attack,"Some creature or creatures regularly (sunrise and sunset, summer and winter, lunar phases) or irregularly (solar and lunar eclipses, eschatological events) attack the luminaries or shade their light"
a12,Tropical & Subtropical Dry Broadleaf Forests,15,285,0.32608695652173914,0.29605263157894735,1.1014150196223575,Eclipses: a monster’s attack,"Some creature or creatures regularly (sunrise and sunset, summer and winter, lunar phases) or irregularly (solar and lunar eclipses, eschatological events) attack the luminaries or shade their light"
a12,"Tropical & Subtropical Grasslands, Savannas & Shrublands",17,285,0.14285714285714285,0.31942789034564956,0.4474011414230502,Eclipses: a monster’s attack,"Some creature or creatures regularly (sunrise and sunset, summer and winter, lunar phases) or irregularly (solar and lunar eclipses, eschatological events) attack the luminaries or shade their light"
a12,Tropical & Subtropical Moist Broadleaf Forests,82,285,0.2907801418439716,0.30029585798816566,0.9683227451672488,Eclipses: a monster’s attack,"Some creature or creatures regularly (sunrise and sunset, summer and winter, lunar phases) or irregularly (solar and lunar eclipses, eschatological events) attack the luminaries or shade their light"
a12,Tundra,2,285,0.05405405405405406,0.30727470141150925,0.17618253488452623,Eclipses: a monster’s attack,"Some creature or creatures regularly (sunrise and sunset, summer and winter, lunar phases) or irregularly (solar and lunar eclipses, eschatological events) attack the luminaries or shade their light"
a12a,Boreal Forests/Taiga,4,86,0.06896551724137931,0.09111111111111111,0.7572050860913799,Eclipses: a predator animal,"During an eclipse or at the sunset the Sun or the Moon are attacked by a predator animal (a bear, a feline, a canine, a racoon)"
a12a,Deserts & Xeric Shrublands,3,86,0.0375,0.09453302961275627,0.39732427624753575,Eclipses: a predator animal,"During an eclipse or at the sunset the Sun or the Moon are attacked by a predator animal (a bear, a feline, a canine, a racoon)"
a12a,"Mediterranean Forests, Woodlands & Scrub",3,86,0.08823529411764706,0.08982683982683982,0.9823017720598501,Eclipses: a predator animal,"During an eclipse or at the sunset the Sun or the Moon are attacked by a predator animal (a bear, a feline, a canine, a racoon)"
a12a,Montane Grasslands & Shrublands,3,86,0.0967741935483871,0.0895361380798274,1.080749300712997,Eclipses: a predator animal,"During an eclipse or at the sunset the Sun or the Moon are attacked by a predator animal (a bear, a feline, a canine, a racoon)"
a12a,Temperate Broadleaf & Mixed Forests,21,86,0.1926605504587156,0.07656065959952886,2.514465065467559,Eclipses: a predator animal,"During an eclipse or at the sunset the Sun or the Moon are attacked by a predator animal (a bear, a feline, a canine, a racoon)"
a12a,Temperate Conifer Forests,8,86,0.125,0.087248322147651,1.4321969435032154,Eclipses: a predator animal,"During an eclipse or at the sunset the Sun or the Moon are attacked by a predator animal (a bear, a feline, a canine, a racoon)"
a12a,"Temperate Grasslands, Savannas & Shrublands",1,86,0.01694915254237288,0.09454949944382647,0.18012934714452855,Eclipses: a predator animal,"During an eclipse or at the sunset the Sun or the Moon are attacked by a predator animal (a bear, a feline, a canine, a racoon)"
a12a,Tropical & Subtropical Coniferous Forests,3,86,0.14285714285714285,0.08858057630736393,1.612045712937838,Eclipses: a predator animal,"During an eclipse or at the sunset the Sun or the Moon are attacked by a predator animal (a bear, a feline, a canine, a racoon)"
a12a,Tropical & Subtropical Dry Broadleaf Forests,3,86,0.06521739130434782,0.09100877192982457,0.7169166033173815,Eclipses: a predator animal,"During an eclipse or at the sunset the Sun or the Moon are attacked by a predator animal (a bear, a feline, a canine, a racoon)"
a12a,"Tropical & Subtropical Grasslands, Savannas & Shrublands",5,86,0.04201680672268908,0.09654350417163289,0.43579552587302955,Eclipses: a predator animal,"During an eclipse or at the sunset the Sun or the Moon are attacked by a predator animal (a bear, a feline, a canine, a racoon)"
a12a,Tropical & Subtropical Moist Broadleaf Forests,31,86,0.1099290780141844,0.08136094674556213,1.350697265498926,Eclipses: a predator animal,"During an eclipse or at the sunset the Sun or the Moon are attacked by a predator animal (a bear, a feline, a canine, a racoon)"
a12b,Temperate Broadleaf & Mixed Forests,4,22,0.03669724770642202,0.02120141342756184,1.727455684175876,Eclipses: a frog or toad,During an eclipse or at the sunset the Sun or the Moon are attacked by a frog or toad
a12b,Temperate Conifer Forests,5,22,0.078125,0.01901565995525727,4.092194576755182,Eclipses: a frog or toad,During an eclipse or at the sunset the Sun or the Moon are attacked by a frog or toad
a12b,"Temperate Grasslands, Savannas & Shrublands",2,22,0.03389830508474576,0.02224694104560623,1.5213851871431139,Eclipses: a frog or toad,During an eclipse or at the sunset the Sun or the Moon are attacked by a frog or toad
a12b,Tropical & Subtropical Coniferous Forests,1,22,0.047619047619047616,0.022411953041622197,2.119720467203365,Eclipses: a frog or toad,During an eclipse or at the sunset the Sun or the Moon are attacked by a frog or toad
a12b,Tropical & Subtropical Dry Broadleaf Forests,1,22,0.021739130434782608,0.023026315789473683,0.9443410975440819,Eclipses: a frog or toad,During an eclipse or at the sunset the Sun or the Moon are attacked by a frog or toad
a12b,Tropical & Subtropical Moist Broadleaf Forests,9,22,0.031914893617021274,0.019230769230769232,1.6561624234829948,Eclipses: a frog or toad,During an eclipse or at the sunset the Sun or the Moon are attacked by a frog or toad
a12c,Boreal Forests/Taiga,1,70,0.017241379310344827,0.07666666666666666,0.2258972554539057,Eclipses: reptiles and fish,"During an eclipse or at the sunset the Sun or the Moon are attacked by a reptile (a snake, a lizard, a dragon, a crocodile) or a fish"
a12c,Deserts & Xeric Shrublands,5,70,0.0625,0.07403189066059225,0.8444408936851453,Eclipses: reptiles and fish,"During an eclipse or at the sunset the Sun or the Moon are attacked by a reptile (a snake, a lizard, a dragon, a crocodile) or a fish"
a12c,"Mediterranean Forests, Woodlands & Scrub",1,70,0.029411764705882353,0.07467532467532467,0.39467250505461227,Eclipses: reptiles and fish,"During an eclipse or at the sunset the Sun or the Moon are attacked by a reptile (a snake, a lizard, a dragon, a crocodile) or a fish"
a12c,Montane Grasslands & Shrublands,4,70,0.12903225806451613,0.07119741100323625,1.8111773800405557,Eclipses: reptiles and fish,"During an eclipse or at the sunset the Sun or the Moon are attacked by a reptile (a snake, a lizard, a dragon, a crocodile) or a fish"
a12c,Temperate Broadleaf & Mixed Forests,17,70,0.1559633027522936,0.0624263839811543,2.495959190592753,Eclipses: reptiles and fish,"During an eclipse or at the sunset the Sun or the Moon are attacked by a reptile (a snake, a lizard, a dragon, a crocodile) or a fish"
a12c,Temperate Conifer Forests,7,70,0.109375,0.07046979865771812,1.5513010109463714,Eclipses: reptiles and fish,"During an eclipse or at the sunset the Sun or the Moon are attacked by a reptile (a snake, a lizard, a dragon, a crocodile) or a fish"
a12c,"Temperate Grasslands, Savannas & Shrublands",4,70,0.06779661016949153,0.07341490545050056,0.9235761068237791,Eclipses: reptiles and fish,"During an eclipse or at the sunset the Sun or the Moon are attacked by a reptile (a snake, a lizard, a dragon, a crocodile) or a fish"
a12c,Tropical & Subtropical Coniferous Forests,1,70,0.047619047619047616,0.0736392742796158,0.6471320484942567,Eclipses: reptiles and fish,"During an eclipse or at the sunset the Sun or the Moon are attacked by a reptile (a snake, a lizard, a dragon, a crocodile) or a fish"
a12c,Tropical & Subtropical Dry Broadleaf Forests,3,70,0.06521739130434782,0.07346491228070176,0.8878878432576137,Eclipses: reptiles and fish,"During an eclipse or at the sunset the Sun or the Moon are attacked by a reptile (a snake, a lizard, a dragon, a crocodile) or a fish"
a12c,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,70,0.025210084033613446,0.07985697258641239,0.3165463025286497,Eclipses: reptiles and fish,"During an eclipse or at the sunset the Sun or the Moon are attacked by a reptile (a snake, a lizard, a dragon, a crocodile) or a fish"
a12c,Tropical & Subtropical Moist Broadleaf Forests,24,70,0.0851063829787234,0.06804733727810651,1.2503259317528375,Eclipses: reptiles and fish,"During an eclipse or at the sunset the Sun or the Moon are attacked by a reptile (a snake, a lizard, a dragon, a crocodile) or a fish"
a12d,Boreal Forests/Taiga,2,28,0.034482758620689655,0.028888888888888888,1.1929659930479377,Eclipses: birds,A bird or birds attack or shade the Sun or the Moon during an eclipse or at the sunrise and sunset
a12d,Deserts & Xeric Shrublands,1,28,0.0125,0.030751708428246014,0.40840525993251575,Eclipses: birds,A bird or birds attack or shade the Sun or the Moon during an eclipse or at the sunrise and sunset
a12d,"Mediterranean Forests, Woodlands & Scrub",1,28,0.029411764705882353,0.02922077922077922,1.0065136565322856,Eclipses: birds,A bird or birds attack or shade the Sun or the Moon during an eclipse or at the sunrise and sunset
a12d,Montane Grasslands & Shrublands,1,28,0.03225806451612903,0.02912621359223301,1.1071589692593065,Eclipses: birds,A bird or birds attack or shade the Sun or the Moon during an eclipse or at the sunrise and sunset
a12d,Temperate Broadleaf & Mixed Forests,4,28,0.03669724770642202,0.028268551236749116,1.2971140964983163,Eclipses: birds,A bird or birds attack or shade the Sun or the Moon during an eclipse or at the sunrise and sunset
a12d,Temperate Conifer Forests,4,28,0.0625,0.026845637583892617,2.3231960945478094,Eclipses: birds,A bird or birds attack or shade the Sun or the Moon during an eclipse or at the sunrise and sunset
a12d,"Temperate Grasslands, Savannas & Shrublands",2,28,0.03389830508474576,0.028921023359288096,1.1715060721270087,Eclipses: birds,A bird or birds attack or shade the Sun or the Moon during an eclipse or at the sunrise and sunset
a12d,Tropical & Subtropical Coniferous Forests,3,28,0.14285714285714285,0.026680896478121666,5.3380267898772535,Eclipses: birds,A bird or birds attack or shade the Sun or the Moon during an eclipse or at the sunrise and sunset
a12d,"Tropical & Subtropical Grasslands, Savannas & Shrublands",5,28,0.04201680672268908,0.027413587604290822,1.530763902128156,Eclipses: birds,A bird or birds attack or shade the Sun or the Moon during an eclipse or at the sunrise and sunset
a12d,Tropical & Subtropical Moist Broadleaf Forests,5,28,0.01773049645390071,0.034023668639053255,0.5225257765366522,Eclipses: birds,A bird or birds attack or shade the Sun or the Moon during an eclipse or at the sunrise and sunset
a12e,Boreal Forests/Taiga,1,6,0.017241379310344827,0.005555555555555556,3.066255673734841,Eclipses: spider,A spider produces the lunar eclipses
a12e,Montane Grasslands & Shrublands,1,6,0.03225806451612903,0.005393743257820928,5.889984842313824,Eclipses: spider,A spider produces the lunar eclipses
a12e,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,6,0.008403361344537815,0.0059594755661501785,1.4033163846785393,Eclipses: spider,A spider produces the lunar eclipses
a12e,Tropical & Subtropical Moist Broadleaf Forests,3,6,0.010638297872340425,0.004437869822485207,2.3663741562466183,Eclipses: spider,A spider produces the lunar eclipses
a12f,Deserts & Xeric Shrublands,3,14,0.0375,0.012528473804100227,2.9773985822255096,Eclipses: creditor,A creditor comes from time to time to the Sun or the Moon to claim back his money producing eclipses
a12f,Montane Grasslands & Shrublands,1,14,0.03225806451612903,0.014023732470334413,2.29104201627255,Eclipses: creditor,A creditor comes from time to time to the Sun or the Moon to claim back his money producing eclipses
a12f,Temperate Broadleaf & Mixed Forests,1,14,0.009174311926605505,0.015312131919905771,0.6017539932049977,Eclipses: creditor,A creditor comes from time to time to the Sun or the Moon to claim back his money producing eclipses
a12f,Tropical & Subtropical Coniferous Forests,1,14,0.047619047619047616,0.013874066168623266,3.414829087198242,Eclipses: creditor,A creditor comes from time to time to the Sun or the Moon to claim back his money producing eclipses
a12f,Tropical & Subtropical Dry Broadleaf Forests,2,14,0.043478260869565216,0.013157894736842105,3.2869668778155585,Eclipses: creditor,A creditor comes from time to time to the Sun or the Moon to claim back his money producing eclipses
a12f,Tropical & Subtropical Moist Broadleaf Forests,6,14,0.02127659574468085,0.011834319526627219,1.7911868118652705,Eclipses: creditor,A creditor comes from time to time to the Sun or the Moon to claim back his money producing eclipses
a13a,Boreal Forests/Taiga,2,9,0.034482758620689655,0.0077777777777777776,4.389912941977531,Raven hides the Sun,A raven steals (hides) the Sun or tries to do it
a13a,Temperate Broadleaf & Mixed Forests,1,9,0.009174311926605505,0.009422850412249705,0.9739008306457809,Raven hides the Sun,A raven steals (hides) the Sun or tries to do it
a13a,Tundra,5,9,0.13513513513513514,0.004343105320304018,30.437076185689364,Raven hides the Sun,A raven steals (hides) the Sun or tries to do it
a13a1,Boreal Forests/Taiga,9,27,0.15517241379310345,0.02,7.724995711099674,Raven obtains the Sun,Raven (crow) gets the hidden or stolen Sun
a13a1,"Mediterranean Forests, Woodlands & Scrub",1,27,0.029411764705882353,0.02813852813852814,1.0450886307214091,Raven obtains the Sun,Raven (crow) gets the hidden or stolen Sun
a13a1,Temperate Broadleaf & Mixed Forests,1,27,0.009174311926605505,0.030624263839811542,0.30185627798795756,Raven obtains the Sun,Raven (crow) gets the hidden or stolen Sun
a13a1,Temperate Conifer Forests,6,27,0.09375,0.02348993288590604,3.978391988392273,Raven obtains the Sun,Raven (crow) gets the hidden or stolen Sun
a13a1,Tundra,10,27,0.2702702702702703,0.018458197611292075,14.568778495265,Raven obtains the Sun,Raven (crow) gets the hidden or stolen Sun
a13b,Deserts & Xeric Shrublands,1,7,0.0125,0.00683371298405467,1.8172081868655343,Ants shade the Sun,During an eclipse or during the first night ants shade or shaded the Sun
a13b,Temperate Conifer Forests,1,7,0.015625,0.006711409395973154,2.3086264656616415,Ants shade the Sun,During an eclipse or during the first night ants shade or shaded the Sun
a13b,Tropical & Subtropical Dry Broadleaf Forests,1,7,0.021739130434782608,0.006578947368421052,3.269846164388255,Ants shade the Sun,During an eclipse or during the first night ants shade or shaded the Sun
a13b,Tropical & Subtropical Moist Broadleaf Forests,4,7,0.014184397163120567,0.004437869822485207,3.147819951189693,Ants shade the Sun,During an eclipse or during the first night ants shade or shaded the Sun
a14,Boreal Forests/Taiga,2,102,0.034482758620689655,0.1111111111111111,0.3109649591229962,Eclipses: relations between the Sun and the Moon,Coming together of the Sun and the Moon is the reason of their eclipses
a14,Deserts & Xeric Shrublands,8,102,0.1,0.1070615034168565,0.9341041027635889,Eclipses: relations between the Sun and the Moon,Coming together of the Sun and the Moon is the reason of their eclipses
a14,"Mediterranean Forests, Woodlands & Scrub",3,102,0.08823529411764706,0.10714285714285714,0.823693964064912,Eclipses: relations between the Sun and the Moon,Coming together of the Sun and the Moon is the reason of their eclipses
a14,Temperate Broadleaf & Mixed Forests,14,102,0.12844036697247707,0.10365135453474676,1.2389271209893298,Eclipses: relations between the Sun and the Moon,Coming together of the Sun and the Moon is the reason of their eclipses
a14,Temperate Conifer Forests,1,102,0.015625,0.11297539149888143,0.13906650944609425,Eclipses: relations between the Sun and the Moon,Coming together of the Sun and the Moon is the reason of their eclipses
a14,"Temperate Grasslands, Savannas & Shrublands",4,102,0.06779661016949153,0.10901001112347053,0.6222766313593232,Eclipses: relations between the Sun and the Moon,Coming together of the Sun and the Moon is the reason of their eclipses
a14,Tropical & Subtropical Coniferous Forests,6,102,0.2857142857142857,0.10245464247598719,2.786946342104484,Eclipses: relations between the Sun and the Moon,Coming together of the Sun and the Moon is the reason of their eclipses
a14,Tropical & Subtropical Dry Broadleaf Forests,9,102,0.1956521739130435,0.10197368421052631,1.9177535858243921,Eclipses: relations between the Sun and the Moon,Coming together of the Sun and the Moon is the reason of their eclipses
a14,"Tropical & Subtropical Grasslands, Savannas & Shrublands",11,102,0.09243697478991597,0.10846245530393325,0.8523846898160872,Eclipses: relations between the Sun and the Moon,Coming together of the Sun and the Moon is the reason of their eclipses
a14,Tropical & Subtropical Moist Broadleaf Forests,40,102,0.14184397163120568,0.09171597633136094,1.5459615777425748,Eclipses: relations between the Sun and the Moon,Coming together of the Sun and the Moon is the reason of their eclipses
a14,Tundra,2,102,0.05405405405405406,0.10857763300760044,0.49829990362659776,Eclipses: relations between the Sun and the Moon,Coming together of the Sun and the Moon is the reason of their eclipses
a15,Deserts & Xeric Shrublands,1,14,0.0125,0.014806378132118452,0.8452757529913354,Eclipses: crossing of the paths,An eclipse happens when the Sun or the Moon turns to a wrong path or when their paths cross
a15,Tropical & Subtropical Dry Broadleaf Forests,2,14,0.043478260869565216,0.013157894736842105,3.2869668778155585,Eclipses: crossing of the paths,An eclipse happens when the Sun or the Moon turns to a wrong path or when their paths cross
a15,"Tropical & Subtropical Grasslands, Savannas & Shrublands",5,14,0.04201680672268908,0.010727056019070322,3.8899592510195116,Eclipses: crossing of the paths,An eclipse happens when the Sun or the Moon turns to a wrong path or when their paths cross
a15,Tropical & Subtropical Moist Broadleaf Forests,4,14,0.014184397163120567,0.014792899408284023,0.9591414520113536,Eclipses: crossing of the paths,An eclipse happens when the Sun or the Moon turns to a wrong path or when their paths cross
a15,Tundra,1,14,0.02702702702702703,0.014115092290988056,1.9083257759940648,Eclipses: crossing of the paths,An eclipse happens when the Sun or the Moon turns to a wrong path or when their paths cross
a16,Deserts & Xeric Shrublands,4,30,0.05,0.029612756264236904,1.6861444813284372,Dangers along the Sun’s way,Every night the Sun and/or the Moon passes by creatures or objects which try to destroy them
a16,Montane Grasslands & Shrublands,1,30,0.03225806451612903,0.03128371089536138,1.0310464757981077,Dangers along the Sun’s way,Every night the Sun and/or the Moon passes by creatures or objects which try to destroy them
a16,Temperate Broadleaf & Mixed Forests,3,30,0.027522935779816515,0.03180212014134275,0.8658652044890038,Dangers along the Sun’s way,Every night the Sun and/or the Moon passes by creatures or objects which try to destroy them
a16,"Temperate Grasslands, Savannas & Shrublands",4,30,0.06779661016949153,0.028921023359288096,2.3395663663859536,Dangers along the Sun’s way,Every night the Sun and/or the Moon passes by creatures or objects which try to destroy them
a16,Tropical & Subtropical Coniferous Forests,2,30,0.09523809523809523,0.029882604055496264,3.1797803506869955,Dangers along the Sun’s way,Every night the Sun and/or the Moon passes by creatures or objects which try to destroy them
a16,Tropical & Subtropical Dry Broadleaf Forests,1,30,0.021739130434782608,0.03179824561403509,0.6846498926315083,Dangers along the Sun’s way,Every night the Sun and/or the Moon passes by creatures or objects which try to destroy them
a16,"Tropical & Subtropical Grasslands, Savannas & Shrublands",2,30,0.01680672268907563,0.033373063170441,0.5050844197613028,Dangers along the Sun’s way,Every night the Sun and/or the Moon passes by creatures or objects which try to destroy them
a16,Tropical & Subtropical Moist Broadleaf Forests,13,30,0.04609929078014184,0.02514792899408284,1.8298249646919242,Dangers along the Sun’s way,Every night the Sun and/or the Moon passes by creatures or objects which try to destroy them
a17,Boreal Forests/Taiga,1,44,0.017241379310344827,0.04777777777777778,0.3622010067140947,The Sun’s relax at the midday,"After passing half of the its way across the sky (in the day time) or in the underworld (in the night time), the Sun stops to have a rest"
a17,Deserts & Xeric Shrublands,5,44,0.0625,0.04441913439635535,1.4061369532181398,The Sun’s relax at the midday,"After passing half of the its way across the sky (in the day time) or in the underworld (in the night time), the Sun stops to have a rest"
a17,"Mediterranean Forests, Woodlands & Scrub",2,44,0.058823529411764705,0.045454545454545456,1.293472008639816,The Sun’s relax at the midday,"After passing half of the its way across the sky (in the day time) or in the underworld (in the night time), the Sun stops to have a rest"
a17,Temperate Broadleaf & Mixed Forests,10,44,0.09174311926605505,0.04004711425206125,2.287664281159127,The Sun’s relax at the midday,"After passing half of the its way across the sky (in the day time) or in the underworld (in the night time), the Sun stops to have a rest"
a17,Temperate Conifer Forests,4,44,0.0625,0.0447427293064877,1.39598996243396,The Sun’s relax at the midday,"After passing half of the its way across the sky (in the day time) or in the underworld (in the night time), the Sun stops to have a rest"
a17,"Temperate Grasslands, Savannas & Shrublands",3,44,0.05084745762711865,0.04560622914349277,1.1146720825988785,The Sun’s relax at the midday,"After passing half of the its way across the sky (in the day time) or in the underworld (in the night time), the Sun stops to have a rest"
a17,Tropical & Subtropical Coniferous Forests,2,44,0.09523809523809523,0.044823906083244394,2.122212949636056,The Sun’s relax at the midday,"After passing half of the its way across the sky (in the day time) or in the underworld (in the night time), the Sun stops to have a rest"
a17,Tropical & Subtropical Dry Broadleaf Forests,2,44,0.043478260869565216,0.046052631578947366,0.9442205000818099,The Sun’s relax at the midday,"After passing half of the its way across the sky (in the day time) or in the underworld (in the night time), the Sun stops to have a rest"
